mvir,x,y,z
1.30E+13,65.8526,591.537,448.316
1.30E+13,12.7191,172.308,89.5717
1.30E+13,348.28,341.859,136.447
1.30E+13,197.733,29.2002,563.205
1.30E+13,159.878,902.899,687.351
1.30E+13,120.802,688.315,465.776
1.30E+13,436.794,999.267,45.341
1.30E+13,389.336,146.642,76.4845
1.30E+13,269.884,715.003,167.466
1.30E+13,399.115,470.421,104.69
1.30E+13,322.41,463.985,890.354
1.30E+13,349.305,864.418,208.774
1.30E+13,343.718,864.89,747.625
1.30E+13,414.761,350.794,622.359
1.30E+13,454.567,191.882,598.372
1.30E+13,488.605,800.887,36.7082
1.30E+13,882.915,99.2208,781.488
1.30E+13,516.166,37.8073,15.9633
1.30E+13,398.864,277.822,991.703
1.30E+13,596.081,686.171,395.155
1.30E+13,627,153.136,506.61
1.30E+13,608.287,915.794,275.667
1.30E+13,648.025,489.514,378.35
1.30E+13,600.773,502.372,491.301
1.30E+13,781.801,602.259,786.511
1.30E+13,706.71,668.072,220.162
1.30E+13,740.116,503.15,763.058
1.30E+13,700.117,863.266,133.958
1.30E+13,521.632,772.799,521.616
1.30E+13,736.053,807.935,349.339
1.30E+13,580.245,734.29,813.015
1.30E+13,848.439,131.903,432.887
1.30E+13,837.515,332.22,199.971
1.30E+13,881.005,628.048,699.151
1.30E+13,869.132,765.976,447.005
1.30E+13,914.035,197.239,419.431
1.30E+13,906.091,677.19,802.714
1.30E+13,898.419,946.039,170.643
1.30E+13,852.546,900.329,736.372
1.30E+13,973.454,145.413,604.612
1.30E+13,112.766,981.049,848.44
1.30E+13,84.2523,621.731,383.293
1.30E+13,297.417,822.166,0.08683
1.30E+13,7.29512,999.289,604.557
1.30E+13,338.232,206.899,94.5015
1.30E+13,73.639,234.667,769.846
1.30E+13,43.5629,968.008,933.133
1.30E+13,0.85846,433.153,141.529
1.30E+13,116.917,169.749,927.972
1.30E+13,45.1261,794.069,948.381
1.30E+13,185.283,30.4376,780.487
1.30E+13,171.496,723.53,345.962
1.30E+13,197.898,573.382,742.268
1.30E+13,474.835,759.987,31.4518
1.30E+13,207.322,92.6974,689.437
1.30E+13,6.78614,72.5978,735.512
1.30E+13,485.037,963.016,273.102
1.30E+13,245.993,506.713,754.014
1.30E+13,282.931,549.382,623.611
1.30E+13,362.777,660.451,227.382
1.30E+13,365.497,897.688,153.241
1.30E+13,309.843,395.695,11.9876
1.30E+13,351.661,396.332,248.412
1.30E+13,372.657,869.379,590.991
1.30E+13,405.702,248.444,433.383
1.30E+13,435.326,326.296,383.983
1.30E+13,489.7,485.004,660.126
1.30E+13,574.542,390.588,514.708
1.30E+13,434.466,957.696,935.25
1.30E+13,581.154,37.0748,515.149
1.30E+13,578.058,895.778,826.135
1.30E+13,580.739,896.601,721.799
1.30E+13,848.525,872.507,160.239
1.30E+13,591.402,532.244,729.117
1.30E+13,492.336,23.5696,386.073
1.30E+13,685.306,431.583,565.546
1.30E+13,976.523,298.131,866.308
1.30E+13,914.223,944.583,17.5576
1.30E+13,713.169,950.926,711.096
1.30E+13,711.13,370.589,106.976
1.30E+13,676.301,106.521,293.892
1.30E+13,949.239,298.698,952.238
1.30E+13,827.503,248.193,826.218
1.30E+13,623.861,756.547,665.879
1.30E+13,837.439,870.403,433.332
1.30E+13,926.914,470.051,554.256
1.30E+13,932.401,275.403,870.434
1.30E+13,831.969,976.412,869.886
1.30E+13,42.8847,454.973,686.6
1.30E+13,19.0043,613.468,875.822
1.30E+13,32.642,989.975,149.854
1.30E+13,19.1678,228.088,733.358
1.30E+13,35.3313,820.286,913.362
1.30E+13,110.906,645.093,937.037
1.30E+13,47.3695,838.885,612.309
1.30E+13,450.494,449.821,854.469
1.30E+13,113.205,450.953,530.67
1.30E+13,273.728,132.615,138.986
1.30E+13,373.411,369.137,469.158
1.30E+13,349.841,2.28514,848.029
1.30E+13,273.731,585.369,973.488
1.30E+13,232.343,887.634,714.502
1.30E+13,137.212,133.59,558.939
1.30E+13,129.514,246.815,298.457
1.30E+13,363.104,922.856,168.951
1.30E+13,612.086,217.691,343.641
1.30E+13,387.065,245.326,673.166
1.30E+13,445.72,15.5286,548.554
1.30E+13,367.205,628.648,297.04
1.30E+13,669.855,964.12,61.3795
1.30E+13,477.367,9.68112,358.133
1.30E+13,467.95,432.432,188.337
1.30E+13,569.886,252.534,473.948
1.30E+13,549.865,237.124,592.113
1.30E+13,776.271,518.624,994.258
1.30E+13,471.237,517.405,568.058
1.30E+13,548.296,400.632,905.016
1.30E+13,815.556,375.859,63.0065
1.30E+13,576.131,255.585,968.944
1.30E+13,887.817,731.231,861.326
1.30E+13,653.619,291.804,667.29
1.30E+13,666.319,492.845,332.145
1.30E+13,650.35,400.024,66.0398
1.30E+13,745.903,453.955,669.384
1.30E+13,951.188,867.811,349.275
1.30E+13,707.237,744.422,436.488
1.30E+13,683.726,898.854,852.079
1.30E+13,732.832,779.905,653.627
1.30E+13,712.183,697.485,332.696
1.30E+13,822.69,329.821,539.008
1.30E+13,829.055,422.374,23.3955
1.30E+13,813.354,457.857,300.911
1.30E+13,809.782,876.129,30.3858
1.30E+13,937.751,388.478,176.429
1.30E+13,994.115,4.87945,515.952
1.30E+13,931.841,486.218,303.579
1.30E+13,958.786,676.273,186.207
1.30E+13,909.873,286.116,189.041
1.30E+13,950.431,807.209,188.634
1.30E+13,25.357,345.521,475.12
1.30E+13,214.042,232.311,258.469
1.30E+13,79.8431,281.591,803.498
1.30E+13,93.225,297.524,395.393
1.30E+13,110.445,390.278,48.5703
1.30E+13,25.4992,787.973,332.208
1.30E+13,104.055,742.011,257.333
1.30E+13,124.981,965.451,143.657
1.30E+13,279.044,499.231,869.615
1.30E+13,550.714,206.261,831.445
1.30E+13,256.229,106.627,857.593
1.30E+13,360.155,245.084,354.547
1.30E+13,359.545,720.511,973.474
1.30E+13,694.057,277.375,630.676
1.30E+13,332.364,925.935,752.312
1.30E+13,436.433,827.316,928.358
1.30E+13,427.27,575.964,146.367
1.30E+13,703.301,343.975,403.996
1.30E+13,402.078,704.794,917.712
1.30E+13,434.728,793.125,604.354
1.30E+13,781.287,782.341,175.37
1.30E+13,519.321,511.292,271.966
1.30E+13,791.728,966.738,829.827
1.30E+13,586.645,296.444,451.1
1.30E+13,855.52,693.571,83.7697
1.30E+13,674.368,567.665,22.4195
1.30E+13,566.528,781.702,982.805
1.30E+13,648.309,271.699,524.564
1.30E+13,698.254,519.689,961.095
1.30E+13,773.765,819.779,551.844
1.30E+13,712.752,691.568,78.5516
1.30E+13,775.933,301.8,523.828
1.30E+13,851.566,64.6741,941.414
1.30E+13,617.182,726.459,397.58
1.30E+13,807.034,664.582,650.357
1.30E+13,865.371,774.386,485.21
1.30E+13,944.132,154.56,815.333
1.30E+13,938.744,280.51,851.109
1.30E+13,799.964,878.799,729.966
1.30E+13,941.161,472.987,63.5117
1.30E+13,90.8522,734.739,734.919
1.30E+13,184.47,860.009,327.353
1.30E+13,209.802,822.331,724.179
1.30E+13,38.2641,27.5374,744.204
1.30E+13,63.4931,766.946,355.253
1.30E+13,338.177,599.114,409.372
1.30E+13,48.5797,429.647,324.151
1.30E+13,464.324,209.57,417.465
1.30E+13,162.855,218.53,624.874
1.30E+13,218.572,416.795,707.506
1.30E+13,377.205,113.019,704.395
1.30E+13,567.767,882.689,311.671
1.30E+13,326.311,221.42,685.139
1.30E+13,374.974,646.954,791.304
1.30E+13,407.734,346.33,155.678
1.30E+13,636.714,716.089,22.2573
1.30E+13,711.807,518.071,341.78
1.30E+13,410.686,936.678,983.9
1.30E+13,643.147,470.22,674.781
1.30E+13,668.468,500.582,296.771
1.30E+13,751.596,230.738,110.496
1.30E+13,845.512,26.7617,951.39
1.30E+13,504.499,522.292,750.224
1.30E+13,837.569,14.1282,436.002
1.30E+13,715.503,896.174,627.819
1.30E+13,801.294,510.443,43.1241
1.30E+13,834.27,557.706,921.904
1.30E+13,932.937,254.727,466.616
1.30E+13,14.2601,162.448,647.843
1.30E+13,35.0744,651.201,893.125
1.30E+13,17.5381,846.602,828.822
1.30E+13,175.97,600.335,48.6302
1.30E+13,151.576,713.777,617.048
1.30E+13,126.442,806.004,241.471
1.30E+13,278.214,367.425,445.998
1.30E+13,127.2,249.15,855.816
1.30E+13,11.4355,932.59,823.487
1.30E+13,34.1754,900.737,809.408
1.30E+13,29.6439,912.977,244.074
1.30E+13,310.408,784.629,638.839
1.30E+13,125.285,619.013,704.869
1.30E+13,121.908,482.392,167.995
1.30E+13,222.591,349.294,533.931
1.30E+13,288.297,125.791,675.696
1.30E+13,242.105,901.608,375.531
1.30E+13,218.2,219.306,497.854
1.30E+13,299.951,823.112,430.226
1.30E+13,390.207,250.927,870.243
1.30E+13,282.82,814.555,843.999
1.30E+13,521.729,786.866,933.454
1.30E+13,536.165,905.14,869.903
1.30E+13,370.445,852.783,565.959
1.30E+13,650.027,223.865,198.276
1.30E+13,113.051,565.243,185.705
1.30E+13,282.754,138.347,10.0807
1.30E+13,498.086,778.566,245.956
1.30E+13,320.635,26.1245,347.829
1.30E+13,572.536,741.196,716.015
1.30E+13,890.316,518.358,94.5622
1.30E+13,654.52,284.844,340.66
1.30E+13,606.601,334.644,45.4317
1.30E+13,784.297,66.2321,173.436
1.30E+13,654.034,221.063,414.437
1.30E+13,970.012,597.265,233.112
1.30E+13,941.442,594.776,485.751
1.30E+13,615.269,943.738,488.274
1.30E+13,622.066,944.61,161.214
1.30E+13,840.915,27.2922,755.565
1.30E+13,737.655,648.213,891.79
1.30E+13,832.792,640.207,264.266
1.30E+13,764.475,783.781,647.054
1.30E+13,924.331,152.501,45.0077
1.30E+13,910.711,649.793,736.812
1.30E+13,859.703,512.436,695.956
1.30E+13,962.304,514.324,638.168
1.30E+13,11.774,177.769,408.825
1.30E+13,115.146,138.147,127.388
1.30E+13,289.624,15.247,299.38
1.30E+13,79.5478,45.0427,162.826
1.30E+13,21.8992,215.135,562.77
1.30E+13,17.622,960.017,663.616
1.30E+13,31.6435,901.206,137.717
1.30E+13,119.192,755.024,824.397
1.30E+13,262.616,428.094,838.808
1.30E+13,219.067,655.661,212.962
1.30E+13,309.523,319.357,266.816
1.30E+13,599.181,719.47,843.552
1.30E+13,186.995,12.5806,726.697
1.30E+13,364.273,501.935,715.165
1.30E+13,420.545,269.253,222.611
1.30E+13,774.731,520.3,323.465
1.30E+13,584.391,469.574,77.4919
1.30E+13,762.15,710.23,516.992
1.30E+13,451.355,828.717,482.454
1.30E+13,350.628,160.091,296.737
1.30E+13,895.742,323.223,45.8243
1.30E+13,875.642,499.14,141.725
1.30E+13,605.389,178.763,732.504
1.30E+13,882.79,916.301,839.572
1.30E+13,741.6,104.025,431.853
1.30E+13,851.265,214.702,233.704
1.30E+13,851.421,439.276,999.786
1.30E+13,614.336,902.118,782.906
1.30E+13,985.498,189.584,587.109
1.30E+13,823.423,880.828,817.111
1.30E+13,966.292,520.778,679.403
1.30E+13,904.324,836.313,636.534
1.30E+13,952.151,945.841,360.201
1.30E+13,914.644,764.34,404.882
1.30E+13,931.287,235.346,217.374
1.30E+13,11.0955,571.813,765.734
1.30E+13,8.07519,476.854,47.6067
1.30E+13,288.069,678.276,879.788
1.30E+13,219.407,904.3,367.125
1.30E+13,214.616,976.273,975.414
1.30E+13,280.805,936.555,923.039
1.30E+13,3.84173,305.701,94.2657
1.30E+13,173.357,45.1743,109.508
1.30E+13,5.85793,43.9328,516.993
1.30E+13,377.162,333.161,285.754
1.30E+13,154.419,149.724,406.204
1.30E+13,23.3091,500.647,547.607
1.30E+13,142.459,71.0751,278.143
1.30E+13,118.315,675.277,809.468
1.30E+13,402.701,363.538,570.325
1.30E+13,110.364,717.834,651.354
1.30E+13,485.202,723.112,788.655
1.30E+13,265.868,694.824,474.89
1.30E+13,7.62968,266.569,489.871
1.30E+13,212.434,251.538,836.137
1.30E+13,300.833,262.416,587.142
1.30E+13,563.836,558.524,5.97166
1.30E+13,395.284,681.141,776.4
1.30E+13,195.97,114.735,406.357
1.30E+13,301.033,522.052,521.53
1.30E+13,388.203,631.951,184.256
1.30E+13,300.524,678.013,703.88
1.30E+13,436.181,475.422,69.519
1.30E+13,449.821,506.933,398.457
1.30E+13,459.07,937.988,197.041
1.30E+13,798.083,105.098,842.74
1.30E+13,423.368,981.914,627.599
1.30E+13,477.266,225.775,795.693
1.30E+13,495.367,242.846,902.065
1.30E+13,550.839,460.699,9.16151
1.30E+13,414.6,812.33,27.5941
1.30E+13,586.804,397.268,673.491
1.30E+13,822.007,366.165,77.3567
1.30E+13,835.988,382.698,322.244
1.30E+13,855.62,354.223,462.583
1.30E+13,868.494,520.182,360.221
1.30E+13,528.284,749.288,996.366
1.30E+13,783.558,50.5298,337.893
1.30E+13,420.745,594.45,430.52
1.30E+13,724.868,424.484,16.4257
1.30E+13,904.174,805.21,55.5308
1.30E+13,501.386,209.414,349.251
1.30E+13,893.981,326.209,95.0464
1.30E+13,802.965,337.522,723.197
1.30E+13,818.932,548.54,643.286
1.30E+13,895.28,225.162,440.438
1.30E+13,871.245,249.226,665.215
1.30E+13,948.549,8.73008,51.8483
1.30E+13,888.911,204.592,344.633
1.30E+13,839.965,341.865,503.128
1.30E+13,923.739,680.567,369.245
1.30E+13,713.92,369.76,445.48
1.30E+13,878.757,506.893,750.741
1.30E+13,68.5937,378.025,20.4542
1.30E+13,276.034,626.952,645.116
1.30E+13,53.5613,208.832,376.148
1.30E+13,129.71,121.492,909.296
1.30E+13,12.7168,694.794,588.139
1.30E+13,398.84,866.501,429.285
1.30E+13,193.171,289.632,453.408
1.30E+13,104.577,69.3617,352.892
1.30E+13,195.045,717.23,616.871
1.30E+13,141.388,528.29,224.999
1.30E+13,137.386,903.427,965.822
1.30E+13,264.162,648.356,40.8226
1.30E+13,465.805,900.304,481.467
1.30E+13,519.059,183.444,310.659
1.30E+13,527.381,413.376,323.742
1.30E+13,367.132,346.186,504.934
1.30E+13,257.324,908.415,352.842
1.30E+13,163.497,275.986,248.958
1.30E+13,396.164,853.016,37.5135
1.30E+13,351.874,650.833,89.9629
1.30E+13,406.435,351.323,960.283
1.30E+13,618.975,793.988,181.148
1.30E+13,371.389,638.35,7.61585
1.30E+13,376.824,705.31,214.846
1.30E+13,451.178,136.635,271.152
1.30E+13,481.586,951.225,167.542
1.30E+13,703.096,483.232,825.149
1.30E+13,282.465,651.898,987.432
1.30E+13,508.265,389.29,752.059
1.30E+13,513.168,458.007,396.771
1.30E+13,649.974,574.568,530.919
1.30E+13,622.716,25.8659,694.705
1.30E+13,684.424,243.224,195.553
1.30E+13,769.664,287.846,879.168
1.30E+13,957.072,470.252,837.522
1.30E+13,743.773,391.526,934.188
1.30E+13,699.353,920.366,117.763
1.30E+13,787.242,521.545,901.048
1.30E+13,745.334,818.858,197.255
1.30E+13,746.763,38.6063,222.332
1.30E+13,861.031,569.686,310.868
1.30E+13,996.92,141.545,379.751
1.30E+13,901.638,386.255,242.746
1.30E+13,636.748,918.026,477.799
1.30E+13,949.058,291.877,431.013
1.30E+13,742.04,435.722,309.374
1.30E+13,949.651,416.833,227.531
1.30E+13,819.821,462.011,111.666
1.30E+13,63.9956,748.412,499.416
1.30E+13,174.701,615.874,36.1599
1.30E+13,294.982,399.449,134.584
1.30E+13,232.527,440.774,198.265
1.30E+13,252.767,627.315,997.786
1.30E+13,52.7807,55.658,569.123
1.30E+13,392.537,290.671,242.327
1.30E+13,325.102,358.073,104.229
1.30E+13,71.8202,438.549,495.515
1.30E+13,14.0875,654.942,486.365
1.30E+13,49.7141,931.605,679.228
1.30E+13,125.845,166.446,724.42
1.30E+13,184.943,242.091,84.5081
1.30E+13,445.117,439.857,0.42738
1.30E+13,117.094,957.529,329.229
1.30E+13,200.469,370.381,968.477
1.30E+13,456.196,843.989,857.066
1.30E+13,263.101,578.218,79.4535
1.30E+13,27.5623,493.315,643.902
1.30E+13,254.926,48.2229,506.442
1.30E+13,286.265,991.525,268.745
1.30E+13,273.278,830.235,506.193
1.30E+13,371.201,751.225,337.454
1.30E+13,392.389,366.116,76.986
1.30E+13,253.546,819.267,916.346
1.30E+13,473.868,719.125,617.449
1.30E+13,493.593,392.299,647.488
1.30E+13,478.871,926.122,920.713
1.30E+13,417.024,325.798,737.966
1.30E+13,463.412,241.924,885.608
1.30E+13,730.126,565.27,324.01
1.30E+13,576.187,796.366,407.729
1.30E+13,599.944,869.245,831.049
1.30E+13,515.43,676.317,753.982
1.30E+13,362.717,975.378,519.253
1.30E+13,497.862,389.698,329.321
1.30E+13,630.533,527.983,295.37
1.30E+13,765.441,421.128,681.452
1.30E+13,706.743,540.634,440.652
1.30E+13,786.984,582.499,991.535
1.30E+13,837.517,223.55,424.137
1.30E+13,967.515,199.055,870.965
1.30E+13,898.129,646.395,780.734
1.30E+13,839.539,669.358,785.815
1.30E+13,877.779,939.329,581.564
1.30E+13,800.213,856.552,680.648
1.30E+13,994.021,0.15045,248.466
1.30E+13,923.208,203.076,715.445
1.30E+13,906.15,788.326,418.862
1.30E+13,961.016,438.78,743.674
1.30E+13,935.713,652.769,777.914
1.30E+13,85.9422,3.23021,209.674
1.30E+13,187.728,627.655,16.3477
1.30E+13,180.405,694.594,893.895
1.30E+13,253.161,415.522,355.281
1.30E+13,221.643,507.935,745.476
1.30E+13,354.704,28.2503,437.966
1.30E+13,83.0588,103.61,606.043
1.30E+13,176.719,264.26,197.234
1.30E+13,192.647,301.786,731.294
1.30E+13,144.757,30.0883,606.873
1.30E+13,359.845,810.924,665.285
1.30E+13,134.327,885.692,316.501
1.30E+13,274.053,14.6496,281.292
1.30E+13,242.786,286.791,961.797
1.30E+13,383.29,128.707,517.669
1.30E+13,210.853,977.697,115.84
1.30E+13,195.147,138.598,158.702
1.30E+13,420.535,108.321,174.932
1.30E+13,123.555,728.025,14.1943
1.30E+13,477.439,93.3151,333.666
1.30E+13,370.453,933.023,289.904
1.30E+13,234.853,374.969,945.447
1.30E+13,498.593,146.589,566.125
1.30E+13,792.608,660.438,848.031
1.30E+13,216.927,991.774,98.3057
1.30E+13,552.668,588.589,463.329
1.30E+13,550.286,379.3,502.916
1.30E+13,566.151,468.899,524.685
1.30E+13,828.458,768.574,372.226
1.30E+13,675.547,85.1474,194.377
1.30E+13,774.491,280.977,237.786
1.30E+13,530.777,196.418,211.174
1.30E+13,797.204,355.795,472.241
1.30E+13,721.544,444.128,684.28
1.30E+13,879.908,66.4193,488.372
1.30E+13,621.631,272.509,942.416
1.30E+13,961.004,283.281,129.18
1.30E+13,834.678,912.548,806.119
1.30E+13,903.651,379.356,814.102
1.30E+13,912.097,685.107,359.423
1.30E+13,991.88,200.972,241.19
1.30E+13,930.547,942.516,197.626
1.30E+13,78.537,986.832,474.919
1.30E+13,253.953,590.849,982.771
1.30E+13,329.546,161.719,989.061
1.30E+13,329.532,279.624,169.79
1.30E+13,181.976,347.922,358.666
1.30E+13,220.922,227.956,400.484
1.30E+13,263.024,141.874,333.214
1.30E+13,288.108,874.686,623.96
1.30E+13,315.647,215.8,757.417
1.30E+13,42.8936,941.858,394.286
1.30E+13,327.236,979.373,10.2446
1.30E+13,788.976,48.1711,99.5449
1.30E+13,402.166,51.2729,829.85
1.30E+13,495.767,465.18,368.203
1.30E+13,498.43,821.893,610.591
1.30E+13,599.385,218.766,806.443
1.30E+13,441.262,870.447,903.027
1.30E+13,531.219,6.06758,909.815
1.30E+13,505.212,683.649,494.015
1.30E+13,606.799,267.438,82.4968
1.30E+13,543.228,906.493,711.472
1.30E+13,692.265,65.3599,197.85
1.30E+13,900.71,441.203,700.273
1.30E+13,807.135,239.998,169.392
1.30E+13,741.592,727.41,812.481
1.30E+13,874.892,119.312,914.63
1.30E+13,800.447,963.214,509.299
1.30E+13,618.134,420.786,938.136
1.30E+13,608.882,645.26,912.36
1.30E+13,687.371,696.158,939.131
1.30E+13,957.916,333.024,464.379
1.30E+13,954.811,779.559,661.417
1.30E+13,823.851,561.358,895.824
1.30E+13,66.7186,833.334,196.996
1.30E+13,55.8953,813.823,906.488
1.30E+13,185.299,197.123,239.805
1.30E+13,116.362,182.705,162.822
1.30E+13,397.144,875.24,344.343
1.30E+13,109.556,615.769,577.794
1.30E+13,183.951,908.959,873.323
1.30E+13,477.788,313.292,159.806
1.30E+13,102.192,976.036,903.188
1.30E+13,252.591,395.115,76.0271
1.30E+13,235.905,294.365,224.459
1.30E+13,504.016,231.738,858.745
1.30E+13,507.047,335.315,801.044
1.30E+13,363.294,712.322,150.312
1.30E+13,167.864,179.006,374.98
1.30E+13,644.009,5.08022,750.68
1.30E+13,193.829,479.567,266.591
1.30E+13,650.828,430.037,315.744
1.30E+13,460.104,329.775,848.966
1.30E+13,499.537,472.04,321.443
1.30E+13,545.611,43.7108,16.9509
1.30E+13,851.725,12.5493,888.441
1.30E+13,486.727,807.685,596.427
1.30E+13,505.017,36.9499,615.898
1.30E+13,541.419,248.416,370.267
1.30E+13,583.326,415.565,951.343
1.30E+13,582.962,602.278,577.387
1.30E+13,908.127,66.0215,551.031
1.30E+13,649.619,447.212,386.535
1.30E+13,568.924,885.18,14.5669
1.30E+13,730.89,961.629,444.05
1.30E+13,697.293,562.648,297.659
1.30E+13,802.862,708.447,202.693
1.30E+13,874.643,915.614,471.359
1.30E+13,919.542,360.164,706.26
1.30E+13,793.586,772.666,372.07
1.30E+13,884.489,635.026,964.734
1.30E+13,80.1015,634.224,358.619
1.30E+13,126.852,315.051,449.741
1.30E+13,210.435,419.654,389.301
1.30E+13,10.013,461.37,861.273
1.30E+13,312.443,854.31,875.486
1.30E+13,117.327,930.428,224.02
1.30E+13,268.131,13.9387,576.213
1.30E+13,544.007,29.8676,879.725
1.30E+13,535.37,198.623,77.4251
1.30E+13,205.66,460.62,96.9118
1.30E+13,299.806,694.829,784.612
1.30E+13,212.259,499.452,893.589
1.30E+13,520.68,818.626,861.351
1.30E+13,311.38,366.367,257.353
1.30E+13,359.586,986.119,372.689
1.30E+13,331.391,315.681,225.398
1.30E+13,697.291,755.694,233.745
1.30E+13,396.124,777.905,37.1369
1.30E+13,425.052,485.159,694.455
1.30E+13,594.887,261.314,286.914
1.30E+13,877.551,528.387,793.914
1.30E+13,697.789,226.026,629.379
1.30E+13,581.271,20.5064,231.545
1.30E+13,700.633,283.873,808.573
1.30E+13,892.146,389.802,357.993
1.30E+13,767.098,353.124,806.112
1.30E+13,581.831,846.035,899.783
1.30E+13,887.915,271.164,230.511
1.30E+13,837.701,425.044,657.125
1.30E+13,932.247,616.728,642.737
1.30E+13,700.856,878.43,16.5006
1.30E+13,891.862,626.803,947.199
1.30E+13,24.6109,784.529,526.326
1.30E+13,84.3208,9.19111,789.686
1.30E+13,26.1313,958.283,299.383
1.30E+13,15.194,129.448,758.583
1.30E+13,63.3868,784.109,340.797
1.30E+13,192.937,710.85,625.581
1.30E+13,125.94,379.579,318.836
1.30E+13,234.285,243.634,137.668
1.30E+13,221.033,228.295,271.5
1.30E+13,273.89,276.846,985.903
1.30E+13,207.869,650.817,591.552
1.30E+13,578.246,536.185,948.175
1.30E+13,267.347,882.416,960.941
1.30E+13,370.404,102.262,974.626
1.30E+13,429.547,131.121,925.711
1.30E+13,497.131,677.614,601.754
1.30E+13,460.382,677.491,181.238
1.30E+13,757.063,515.225,248.877
1.30E+13,463.276,807.648,800.1
1.30E+13,424.213,988.013,521.231
